Rpeaks,Participant
89589,MIT-Normal_00
89676,MIT-Normal_00
89763,MIT-Normal_00
89852,MIT-Normal_00
89943,MIT-Normal_00
90033,MIT-Normal_00
90127,MIT-Normal_00
90222,MIT-Normal_00
90321,MIT-Normal_00
90413,MIT-Normal_00
90507,MIT-Normal_00
90603,MIT-Normal_00
90696,MIT-Normal_00
90785,MIT-Normal_00
90871,MIT-Normal_00
90961,MIT-Normal_00
91063,MIT-Normal_00
91167,MIT-Normal_00
91265,MIT-Normal_00
91359,MIT-Normal_00
91450,MIT-Normal_00
91539,MIT-Normal_00
91625,MIT-Normal_00
91709,MIT-Normal_00
91796,MIT-Normal_00
91881,MIT-Normal_00
91963,MIT-Normal_00
92043,MIT-Normal_00
92123,MIT-Normal_00
92203,MIT-Normal_00
92286,MIT-Normal_00
92370,MIT-Normal_00
92457,MIT-Normal_00
92546,MIT-Normal_00
92639,MIT-Normal_00
92732,MIT-Normal_00
92827,MIT-Normal_00
92917,MIT-Normal_00
93006,MIT-Normal_00
93098,MIT-Normal_00
93196,MIT-Normal_00
93290,MIT-Normal_00
93382,MIT-Normal_00
93478,MIT-Normal_00
93578,MIT-Normal_00
93674,MIT-Normal_00
93768,MIT-Normal_00
93869,MIT-Normal_00
93970,MIT-Normal_00
94066,MIT-Normal_00
94160,MIT-Normal_00
94255,MIT-Normal_00
94354,MIT-Normal_00
94453,MIT-Normal_00
94553,MIT-Normal_00
94648,MIT-Normal_00
94738,MIT-Normal_00
94825,MIT-Normal_00
94913,MIT-Normal_00
95006,MIT-Normal_00
95104,MIT-Normal_00
95201,MIT-Normal_00
95294,MIT-Normal_00
95384,MIT-Normal_00
95476,MIT-Normal_00
95567,MIT-Normal_00
95656,MIT-Normal_00
95741,MIT-Normal_00
95825,MIT-Normal_00
95911,MIT-Normal_00
96001,MIT-Normal_00
96092,MIT-Normal_00
96182,MIT-Normal_00
96272,MIT-Normal_00
96358,MIT-Normal_00
96444,MIT-Normal_00
96534,MIT-Normal_00
96623,MIT-Normal_00
96708,MIT-Normal_00
96791,MIT-Normal_00
96852,MIT-Normal_00
96966,MIT-Normal_00
97052,MIT-Normal_00
97138,MIT-Normal_00
97227,MIT-Normal_00
97325,MIT-Normal_00
97423,MIT-Normal_00
97515,MIT-Normal_00
97602,MIT-Normal_00
97691,MIT-Normal_00
97788,MIT-Normal_00
97901,MIT-Normal_00
98011,MIT-Normal_00
98114,MIT-Normal_00
98211,MIT-Normal_00
98303,MIT-Normal_00
98394,MIT-Normal_00
98489,MIT-Normal_00
98580,MIT-Normal_00
98666,MIT-Normal_00
98751,MIT-Normal_00
98840,MIT-Normal_00
98942,MIT-Normal_00
99056,MIT-Normal_00
99158,MIT-Normal_00
99253,MIT-Normal_00
99358,MIT-Normal_00
99474,MIT-Normal_00
99580,MIT-Normal_00
99679,MIT-Normal_00
99770,MIT-Normal_00
99860,MIT-Normal_00
99954,MIT-Normal_00
100080,MIT-Normal_00
100190,MIT-Normal_00
100283,MIT-Normal_00
100375,MIT-Normal_00
100467,MIT-Normal_00
100557,MIT-Normal_00
100644,MIT-Normal_00
100730,MIT-Normal_00
100813,MIT-Normal_00
100897,MIT-Normal_00
100981,MIT-Normal_00
101062,MIT-Normal_00
101145,MIT-Normal_00
101230,MIT-Normal_00
101314,MIT-Normal_00
101397,MIT-Normal_00
101482,MIT-Normal_00
101569,MIT-Normal_00
101659,MIT-Normal_00
101749,MIT-Normal_00
101838,MIT-Normal_00
101923,MIT-Normal_00
102010,MIT-Normal_00
102095,MIT-Normal_00
102180,MIT-Normal_00
102262,MIT-Normal_00
102349,MIT-Normal_00
102442,MIT-Normal_00
102531,MIT-Normal_00
102622,MIT-Normal_00
102712,MIT-Normal_00
102801,MIT-Normal_00
102885,MIT-Normal_00
102970,MIT-Normal_00
103056,MIT-Normal_00
103141,MIT-Normal_00
103225,MIT-Normal_00
103308,MIT-Normal_00
103391,MIT-Normal_00
103478,MIT-Normal_00
103563,MIT-Normal_00
103648,MIT-Normal_00
103734,MIT-Normal_00
103820,MIT-Normal_00
103905,MIT-Normal_00
103988,MIT-Normal_00
104069,MIT-Normal_00
104151,MIT-Normal_00
104232,MIT-Normal_00
104311,MIT-Normal_00
104391,MIT-Normal_00
104468,MIT-Normal_00
104546,MIT-Normal_00
104621,MIT-Normal_00
104696,MIT-Normal_00
104769,MIT-Normal_00
104844,MIT-Normal_00
104919,MIT-Normal_00
104995,MIT-Normal_00
105069,MIT-Normal_00
105145,MIT-Normal_00
105221,MIT-Normal_00
105296,MIT-Normal_00
105370,MIT-Normal_00
105445,MIT-Normal_00
105520,MIT-Normal_00
105594,MIT-Normal_00
105667,MIT-Normal_00
105740,MIT-Normal_00
105813,MIT-Normal_00
105885,MIT-Normal_00
105956,MIT-Normal_00
106028,MIT-Normal_00
106101,MIT-Normal_00
106174,MIT-Normal_00
106248,MIT-Normal_00
106320,MIT-Normal_00
106392,MIT-Normal_00
106464,MIT-Normal_00
106535,MIT-Normal_00
106607,MIT-Normal_00
106679,MIT-Normal_00
106753,MIT-Normal_00
106830,MIT-Normal_00
106906,MIT-Normal_00
106979,MIT-Normal_00
107052,MIT-Normal_00
107126,MIT-Normal_00
107199,MIT-Normal_00
107272,MIT-Normal_00
107344,MIT-Normal_00
107415,MIT-Normal_00
107487,MIT-Normal_00
107560,MIT-Normal_00
107635,MIT-Normal_00
107708,MIT-Normal_00
107781,MIT-Normal_00
107852,MIT-Normal_00
107925,MIT-Normal_00
107996,MIT-Normal_00
108067,MIT-Normal_00
108138,MIT-Normal_00
108209,MIT-Normal_00
108281,MIT-Normal_00
108353,MIT-Normal_00
108425,MIT-Normal_00
108498,MIT-Normal_00
108571,MIT-Normal_00
108643,MIT-Normal_00
108716,MIT-Normal_00
108787,MIT-Normal_00
108861,MIT-Normal_00
108935,MIT-Normal_00
109010,MIT-Normal_00
109084,MIT-Normal_00
109158,MIT-Normal_00
109232,MIT-Normal_00
109303,MIT-Normal_00
109376,MIT-Normal_00
109448,MIT-Normal_00
109521,MIT-Normal_00
109594,MIT-Normal_00
109666,MIT-Normal_00
109738,MIT-Normal_00
109809,MIT-Normal_00
109880,MIT-Normal_00
109950,MIT-Normal_00
110020,MIT-Normal_00
110089,MIT-Normal_00
110160,MIT-Normal_00
110232,MIT-Normal_00
110303,MIT-Normal_00
110374,MIT-Normal_00
110445,MIT-Normal_00
110518,MIT-Normal_00
110592,MIT-Normal_00
110663,MIT-Normal_00
110735,MIT-Normal_00
110807,MIT-Normal_00
110879,MIT-Normal_00
110949,MIT-Normal_00
111020,MIT-Normal_00
111091,MIT-Normal_00
111160,MIT-Normal_00
111230,MIT-Normal_00
111301,MIT-Normal_00
111375,MIT-Normal_00
111448,MIT-Normal_00
111521,MIT-Normal_00
111594,MIT-Normal_00
111666,MIT-Normal_00
111740,MIT-Normal_00
111814,MIT-Normal_00
111887,MIT-Normal_00
111964,MIT-Normal_00
112043,MIT-Normal_00
112122,MIT-Normal_00
112197,MIT-Normal_00
112274,MIT-Normal_00
112351,MIT-Normal_00
112426,MIT-Normal_00
112502,MIT-Normal_00
112579,MIT-Normal_00
112656,MIT-Normal_00
112734,MIT-Normal_00
112812,MIT-Normal_00
112887,MIT-Normal_00
112962,MIT-Normal_00
113038,MIT-Normal_00
113114,MIT-Normal_00
113189,MIT-Normal_00
113264,MIT-Normal_00
113342,MIT-Normal_00
113418,MIT-Normal_00
113493,MIT-Normal_00
113568,MIT-Normal_00
113644,MIT-Normal_00
113722,MIT-Normal_00
113799,MIT-Normal_00
113873,MIT-Normal_00
113950,MIT-Normal_00
114027,MIT-Normal_00
114103,MIT-Normal_00
114178,MIT-Normal_00
114254,MIT-Normal_00
114331,MIT-Normal_00
114405,MIT-Normal_00
114482,MIT-Normal_00
114559,MIT-Normal_00
114635,MIT-Normal_00
114711,MIT-Normal_00
114786,MIT-Normal_00
114863,MIT-Normal_00
114938,MIT-Normal_00
115017,MIT-Normal_00
115094,MIT-Normal_00
115173,MIT-Normal_00
115249,MIT-Normal_00
115324,MIT-Normal_00
115399,MIT-Normal_00
115473,MIT-Normal_00
115546,MIT-Normal_00
115620,MIT-Normal_00
115694,MIT-Normal_00
115767,MIT-Normal_00
115840,MIT-Normal_00
115916,MIT-Normal_00
115991,MIT-Normal_00
116067,MIT-Normal_00
116144,MIT-Normal_00
116223,MIT-Normal_00
116299,MIT-Normal_00
116376,MIT-Normal_00
116455,MIT-Normal_00
116533,MIT-Normal_00
116613,MIT-Normal_00
116696,MIT-Normal_00
116779,MIT-Normal_00
116862,MIT-Normal_00
116942,MIT-Normal_00
117022,MIT-Normal_00
117112,MIT-Normal_00
117201,MIT-Normal_00
117283,MIT-Normal_00
117364,MIT-Normal_00
117445,MIT-Normal_00
117525,MIT-Normal_00
117603,MIT-Normal_00
117680,MIT-Normal_00
117760,MIT-Normal_00
117839,MIT-Normal_00
117918,MIT-Normal_00
118000,MIT-Normal_00
118084,MIT-Normal_00
118168,MIT-Normal_00
118252,MIT-Normal_00
118334,MIT-Normal_00
118413,MIT-Normal_00
118493,MIT-Normal_00
118572,MIT-Normal_00
118652,MIT-Normal_00
118731,MIT-Normal_00
118812,MIT-Normal_00
118892,MIT-Normal_00
118971,MIT-Normal_00
119052,MIT-Normal_00
119133,MIT-Normal_00
119213,MIT-Normal_00
119293,MIT-Normal_00
119372,MIT-Normal_00
119450,MIT-Normal_00
119529,MIT-Normal_00
119608,MIT-Normal_00
119687,MIT-Normal_00
119768,MIT-Normal_00
119848,MIT-Normal_00
119928,MIT-Normal_00
120011,MIT-Normal_00
120096,MIT-Normal_00
120180,MIT-Normal_00
120264,MIT-Normal_00
120348,MIT-Normal_00
120429,MIT-Normal_00
120510,MIT-Normal_00
120591,MIT-Normal_00
120671,MIT-Normal_00
120749,MIT-Normal_00
120827,MIT-Normal_00
120907,MIT-Normal_00
120988,MIT-Normal_00
121068,MIT-Normal_00
121145,MIT-Normal_00
121223,MIT-Normal_00
121299,MIT-Normal_00
121373,MIT-Normal_00
121447,MIT-Normal_00
121522,MIT-Normal_00
121598,MIT-Normal_00
121672,MIT-Normal_00
121747,MIT-Normal_00
121823,MIT-Normal_00
121902,MIT-Normal_00
121983,MIT-Normal_00
122069,MIT-Normal_00
122156,MIT-Normal_00
122247,MIT-Normal_00
122335,MIT-Normal_00
122423,MIT-Normal_00
122507,MIT-Normal_00
122592,MIT-Normal_00
122676,MIT-Normal_00
122757,MIT-Normal_00
122835,MIT-Normal_00
122913,MIT-Normal_00
122988,MIT-Normal_00
123063,MIT-Normal_00
123138,MIT-Normal_00
123211,MIT-Normal_00
123283,MIT-Normal_00
123356,MIT-Normal_00
123430,MIT-Normal_00
123501,MIT-Normal_00
123571,MIT-Normal_00
123644,MIT-Normal_00
123718,MIT-Normal_00
123793,MIT-Normal_00
123866,MIT-Normal_00
123939,MIT-Normal_00
124013,MIT-Normal_00
124086,MIT-Normal_00
124160,MIT-Normal_00
124233,MIT-Normal_00
124303,MIT-Normal_00
124374,MIT-Normal_00
124444,MIT-Normal_00
124514,MIT-Normal_00
124582,MIT-Normal_00
124651,MIT-Normal_00
124717,MIT-Normal_00
124785,MIT-Normal_00
124853,MIT-Normal_00
124921,MIT-Normal_00
124990,MIT-Normal_00
125058,MIT-Normal_00
125126,MIT-Normal_00
125195,MIT-Normal_00
125265,MIT-Normal_00
125335,MIT-Normal_00
125405,MIT-Normal_00
125474,MIT-Normal_00
125545,MIT-Normal_00
125616,MIT-Normal_00
125686,MIT-Normal_00
125757,MIT-Normal_00
125828,MIT-Normal_00
125902,MIT-Normal_00
125974,MIT-Normal_00
126046,MIT-Normal_00
126118,MIT-Normal_00
126190,MIT-Normal_00
126261,MIT-Normal_00
126333,MIT-Normal_00
126406,MIT-Normal_00
126480,MIT-Normal_00
126552,MIT-Normal_00
126624,MIT-Normal_00
126694,MIT-Normal_00
126764,MIT-Normal_00
126834,MIT-Normal_00
126903,MIT-Normal_00
126973,MIT-Normal_00
127043,MIT-Normal_00
127114,MIT-Normal_00
127187,MIT-Normal_00
127258,MIT-Normal_00
127329,MIT-Normal_00
127400,MIT-Normal_00
127472,MIT-Normal_00
127547,MIT-Normal_00
127621,MIT-Normal_00
127695,MIT-Normal_00
127768,MIT-Normal_00
127840,MIT-Normal_00
127912,MIT-Normal_00
127983,MIT-Normal_00
128055,MIT-Normal_00
128128,MIT-Normal_00
128200,MIT-Normal_00
128273,MIT-Normal_00
128347,MIT-Normal_00
128420,MIT-Normal_00
128492,MIT-Normal_00
128566,MIT-Normal_00
128638,MIT-Normal_00
128710,MIT-Normal_00
128783,MIT-Normal_00
128857,MIT-Normal_00
128930,MIT-Normal_00
129003,MIT-Normal_00
129077,MIT-Normal_00
129150,MIT-Normal_00
129225,MIT-Normal_00
129302,MIT-Normal_00
129383,MIT-Normal_00
129463,MIT-Normal_00
129538,MIT-Normal_00
129614,MIT-Normal_00
129689,MIT-Normal_00
129762,MIT-Normal_00
129834,MIT-Normal_00
129907,MIT-Normal_00
129980,MIT-Normal_00
130054,MIT-Normal_00
130128,MIT-Normal_00
130201,MIT-Normal_00
130274,MIT-Normal_00
130349,MIT-Normal_00
130423,MIT-Normal_00
130499,MIT-Normal_00
130576,MIT-Normal_00
130651,MIT-Normal_00
130726,MIT-Normal_00
130801,MIT-Normal_00
130877,MIT-Normal_00
130953,MIT-Normal_00
131027,MIT-Normal_00
131101,MIT-Normal_00
131174,MIT-Normal_00
131247,MIT-Normal_00
131320,MIT-Normal_00
131397,MIT-Normal_00
131476,MIT-Normal_00
131556,MIT-Normal_00
131632,MIT-Normal_00
131708,MIT-Normal_00
131785,MIT-Normal_00
131863,MIT-Normal_00
131940,MIT-Normal_00
132015,MIT-Normal_00
132089,MIT-Normal_00
132163,MIT-Normal_00
132241,MIT-Normal_00
132323,MIT-Normal_00
132404,MIT-Normal_00
132488,MIT-Normal_00
132570,MIT-Normal_00
132652,MIT-Normal_00
132743,MIT-Normal_00
132832,MIT-Normal_00
132913,MIT-Normal_00
132996,MIT-Normal_00
133080,MIT-Normal_00
133160,MIT-Normal_00
133237,MIT-Normal_00
133314,MIT-Normal_00
133393,MIT-Normal_00
133481,MIT-Normal_00
133570,MIT-Normal_00
133661,MIT-Normal_00
133744,MIT-Normal_00
133826,MIT-Normal_00
133907,MIT-Normal_00
133989,MIT-Normal_00
134069,MIT-Normal_00
134148,MIT-Normal_00
134226,MIT-Normal_00
134309,MIT-Normal_00
134393,MIT-Normal_00
134476,MIT-Normal_00
134558,MIT-Normal_00
134638,MIT-Normal_00
134717,MIT-Normal_00
134794,MIT-Normal_00
134869,MIT-Normal_00
134943,MIT-Normal_00
135017,MIT-Normal_00
135097,MIT-Normal_00
135187,MIT-Normal_00
135275,MIT-Normal_00
135356,MIT-Normal_00
135434,MIT-Normal_00
135517,MIT-Normal_00
135611,MIT-Normal_00
135710,MIT-Normal_00
135811,MIT-Normal_00
135906,MIT-Normal_00
135996,MIT-Normal_00
136087,MIT-Normal_00
136181,MIT-Normal_00
136272,MIT-Normal_00
136358,MIT-Normal_00
136440,MIT-Normal_00
136521,MIT-Normal_00
136607,MIT-Normal_00
136698,MIT-Normal_00
136792,MIT-Normal_00
136883,MIT-Normal_00
136970,MIT-Normal_00
137054,MIT-Normal_00
137136,MIT-Normal_00
137215,MIT-Normal_00
137290,MIT-Normal_00
137365,MIT-Normal_00
137440,MIT-Normal_00
137559,MIT-Normal_00
137673,MIT-Normal_00
137784,MIT-Normal_00
137887,MIT-Normal_00
137979,MIT-Normal_00
138064,MIT-Normal_00
138155,MIT-Normal_00
138271,MIT-Normal_00
138391,MIT-Normal_00
138497,MIT-Normal_00
138600,MIT-Normal_00
138704,MIT-Normal_00
138806,MIT-Normal_00
138908,MIT-Normal_00
139009,MIT-Normal_00
139104,MIT-Normal_00
139197,MIT-Normal_00
139284,MIT-Normal_00
139366,MIT-Normal_00
139447,MIT-Normal_00
139531,MIT-Normal_00
139639,MIT-Normal_00
139749,MIT-Normal_00
139861,MIT-Normal_00
139959,MIT-Normal_00
140059,MIT-Normal_00
140163,MIT-Normal_00
140266,MIT-Normal_00
140368,MIT-Normal_00
140461,MIT-Normal_00
140549,MIT-Normal_00
140637,MIT-Normal_00
140731,MIT-Normal_00
140844,MIT-Normal_00
140945,MIT-Normal_00
141041,MIT-Normal_00
141152,MIT-Normal_00
141268,MIT-Normal_00
141376,MIT-Normal_00
141468,MIT-Normal_00
141558,MIT-Normal_00
141649,MIT-Normal_00
141745,MIT-Normal_00
141836,MIT-Normal_00
141927,MIT-Normal_00
142019,MIT-Normal_00
142113,MIT-Normal_00
142208,MIT-Normal_00
142302,MIT-Normal_00
142390,MIT-Normal_00
142474,MIT-Normal_00
142557,MIT-Normal_00
142639,MIT-Normal_00
142722,MIT-Normal_00
142803,MIT-Normal_00
142885,MIT-Normal_00
142976,MIT-Normal_00
143079,MIT-Normal_00
143189,MIT-Normal_00
143282,MIT-Normal_00
143372,MIT-Normal_00
143467,MIT-Normal_00
143564,MIT-Normal_00
143659,MIT-Normal_00
143747,MIT-Normal_00
143832,MIT-Normal_00
143917,MIT-Normal_00
144006,MIT-Normal_00
144096,MIT-Normal_00
144180,MIT-Normal_00
144261,MIT-Normal_00
144346,MIT-Normal_00
144440,MIT-Normal_00
144540,MIT-Normal_00
144645,MIT-Normal_00
144744,MIT-Normal_00
144837,MIT-Normal_00
144931,MIT-Normal_00
145033,MIT-Normal_00
145137,MIT-Normal_00
145230,MIT-Normal_00
145317,MIT-Normal_00
145408,MIT-Normal_00
145497,MIT-Normal_00
145594,MIT-Normal_00
145694,MIT-Normal_00
145792,MIT-Normal_00
145886,MIT-Normal_00
145977,MIT-Normal_00
146064,MIT-Normal_00
146148,MIT-Normal_00
146231,MIT-Normal_00
146312,MIT-Normal_00
146392,MIT-Normal_00
146471,MIT-Normal_00
146551,MIT-Normal_00
146634,MIT-Normal_00
146721,MIT-Normal_00
146805,MIT-Normal_00
146890,MIT-Normal_00
146969,MIT-Normal_00
147046,MIT-Normal_00
147124,MIT-Normal_00
147202,MIT-Normal_00
147283,MIT-Normal_00
147370,MIT-Normal_00
147465,MIT-Normal_00
147570,MIT-Normal_00
147680,MIT-Normal_00
147801,MIT-Normal_00
147910,MIT-Normal_00
148014,MIT-Normal_00
148118,MIT-Normal_00
148212,MIT-Normal_00
148302,MIT-Normal_00
148390,MIT-Normal_00
148480,MIT-Normal_00
148568,MIT-Normal_00
148653,MIT-Normal_00
148738,MIT-Normal_00
148827,MIT-Normal_00
148914,MIT-Normal_00
149000,MIT-Normal_00
149090,MIT-Normal_00
149190,MIT-Normal_00
149294,MIT-Normal_00
149394,MIT-Normal_00
149485,MIT-Normal_00
149569,MIT-Normal_00
149652,MIT-Normal_00
149733,MIT-Normal_00
149813,MIT-Normal_00
149898,MIT-Normal_00
149986,MIT-Normal_00
150074,MIT-Normal_00
150161,MIT-Normal_00
150248,MIT-Normal_00
150332,MIT-Normal_00
150413,MIT-Normal_00
150495,MIT-Normal_00
150589,MIT-Normal_00
150707,MIT-Normal_00
150819,MIT-Normal_00
150918,MIT-Normal_00
151015,MIT-Normal_00
151112,MIT-Normal_00
151203,MIT-Normal_00
151294,MIT-Normal_00
151385,MIT-Normal_00
151482,MIT-Normal_00
151583,MIT-Normal_00
151686,MIT-Normal_00
151774,MIT-Normal_00
151862,MIT-Normal_00
151958,MIT-Normal_00
152059,MIT-Normal_00
152163,MIT-Normal_00
152261,MIT-Normal_00
152348,MIT-Normal_00
152432,MIT-Normal_00
152513,MIT-Normal_00
152592,MIT-Normal_00
152669,MIT-Normal_00
152746,MIT-Normal_00
152826,MIT-Normal_00
152908,MIT-Normal_00
152988,MIT-Normal_00
153069,MIT-Normal_00
153154,MIT-Normal_00
153249,MIT-Normal_00
153341,MIT-Normal_00
153427,MIT-Normal_00
153513,MIT-Normal_00
153604,MIT-Normal_00
153697,MIT-Normal_00
153789,MIT-Normal_00
153877,MIT-Normal_00
153964,MIT-Normal_00
154048,MIT-Normal_00
154130,MIT-Normal_00
154211,MIT-Normal_00
154291,MIT-Normal_00
154369,MIT-Normal_00
154448,MIT-Normal_00
154527,MIT-Normal_00
154607,MIT-Normal_00
154689,MIT-Normal_00
154774,MIT-Normal_00
154862,MIT-Normal_00
154954,MIT-Normal_00
155049,MIT-Normal_00
155149,MIT-Normal_00
155248,MIT-Normal_00
155343,MIT-Normal_00
155440,MIT-Normal_00
155531,MIT-Normal_00
155620,MIT-Normal_00
155722,MIT-Normal_00
155831,MIT-Normal_00
155938,MIT-Normal_00
156040,MIT-Normal_00
156137,MIT-Normal_00
156229,MIT-Normal_00
156319,MIT-Normal_00
156407,MIT-Normal_00
156494,MIT-Normal_00
156581,MIT-Normal_00
156671,MIT-Normal_00
156766,MIT-Normal_00
156861,MIT-Normal_00
156949,MIT-Normal_00
157034,MIT-Normal_00
157121,MIT-Normal_00
157213,MIT-Normal_00
157302,MIT-Normal_00
157394,MIT-Normal_00
157492,MIT-Normal_00
157592,MIT-Normal_00
157695,MIT-Normal_00
157797,MIT-Normal_00
157901,MIT-Normal_00
157998,MIT-Normal_00
158098,MIT-Normal_00
158206,MIT-Normal_00
158319,MIT-Normal_00
158430,MIT-Normal_00
158542,MIT-Normal_00
158646,MIT-Normal_00
158743,MIT-Normal_00
158843,MIT-Normal_00
158948,MIT-Normal_00
159058,MIT-Normal_00
159170,MIT-Normal_00
159277,MIT-Normal_00
159370,MIT-Normal_00
159463,MIT-Normal_00
159560,MIT-Normal_00
159652,MIT-Normal_00
159742,MIT-Normal_00
159829,MIT-Normal_00
159913,MIT-Normal_00
159998,MIT-Normal_00
160090,MIT-Normal_00
160198,MIT-Normal_00
160316,MIT-Normal_00
160430,MIT-Normal_00
160536,MIT-Normal_00
160634,MIT-Normal_00
160728,MIT-Normal_00
160824,MIT-Normal_00
160926,MIT-Normal_00
161032,MIT-Normal_00
161136,MIT-Normal_00
161227,MIT-Normal_00
161316,MIT-Normal_00
161408,MIT-Normal_00
161509,MIT-Normal_00
161631,MIT-Normal_00
161758,MIT-Normal_00
161885,MIT-Normal_00
162007,MIT-Normal_00
162114,MIT-Normal_00
162212,MIT-Normal_00
162305,MIT-Normal_00
162394,MIT-Normal_00
162481,MIT-Normal_00
162571,MIT-Normal_00
162670,MIT-Normal_00
162774,MIT-Normal_00
162878,MIT-Normal_00
162980,MIT-Normal_00
163076,MIT-Normal_00
163176,MIT-Normal_00
163273,MIT-Normal_00
163366,MIT-Normal_00
163462,MIT-Normal_00
163561,MIT-Normal_00
163669,MIT-Normal_00
163774,MIT-Normal_00
163874,MIT-Normal_00
163968,MIT-Normal_00
164063,MIT-Normal_00
164166,MIT-Normal_00
164284,MIT-Normal_00
164391,MIT-Normal_00
164493,MIT-Normal_00
164589,MIT-Normal_00
164681,MIT-Normal_00
164770,MIT-Normal_00
164856,MIT-Normal_00
164939,MIT-Normal_00
165022,MIT-Normal_00
165106,MIT-Normal_00
165197,MIT-Normal_00
165300,MIT-Normal_00
165407,MIT-Normal_00
165512,MIT-Normal_00
165613,MIT-Normal_00
165713,MIT-Normal_00
165808,MIT-Normal_00
165905,MIT-Normal_00
165991,MIT-Normal_00
166077,MIT-Normal_00
166168,MIT-Normal_00
166267,MIT-Normal_00
166368,MIT-Normal_00
166471,MIT-Normal_00
166571,MIT-Normal_00
166665,MIT-Normal_00
166757,MIT-Normal_00
166843,MIT-Normal_00
166927,MIT-Normal_00
167013,MIT-Normal_00
167102,MIT-Normal_00
167192,MIT-Normal_00
167285,MIT-Normal_00
167379,MIT-Normal_00
167478,MIT-Normal_00
167580,MIT-Normal_00
167678,MIT-Normal_00
167773,MIT-Normal_00
167867,MIT-Normal_00
167959,MIT-Normal_00
168049,MIT-Normal_00
168139,MIT-Normal_00
168230,MIT-Normal_00
168318,MIT-Normal_00
168404,MIT-Normal_00
168488,MIT-Normal_00
168570,MIT-Normal_00
168660,MIT-Normal_00
168749,MIT-Normal_00
168841,MIT-Normal_00
168935,MIT-Normal_00
169032,MIT-Normal_00
169126,MIT-Normal_00
169227,MIT-Normal_00
169332,MIT-Normal_00
169437,MIT-Normal_00
169534,MIT-Normal_00
169625,MIT-Normal_00
169713,MIT-Normal_00
169808,MIT-Normal_00
169907,MIT-Normal_00
170005,MIT-Normal_00
170109,MIT-Normal_00
170210,MIT-Normal_00
170308,MIT-Normal_00
170408,MIT-Normal_00
170498,MIT-Normal_00
170588,MIT-Normal_00
170680,MIT-Normal_00
170779,MIT-Normal_00
170888,MIT-Normal_00
170983,MIT-Normal_00
171072,MIT-Normal_00
171162,MIT-Normal_00
171254,MIT-Normal_00
171345,MIT-Normal_00
171437,MIT-Normal_00
171526,MIT-Normal_00
171614,MIT-Normal_00
171704,MIT-Normal_00
171796,MIT-Normal_00
171888,MIT-Normal_00
171986,MIT-Normal_00
172092,MIT-Normal_00
172193,MIT-Normal_00
172292,MIT-Normal_00
172391,MIT-Normal_00
172483,MIT-Normal_00
172571,MIT-Normal_00
172659,MIT-Normal_00
172748,MIT-Normal_00
172845,MIT-Normal_00
172950,MIT-Normal_00
173058,MIT-Normal_00
173168,MIT-Normal_00
173278,MIT-Normal_00
173373,MIT-Normal_00
173465,MIT-Normal_00
173562,MIT-Normal_00
173671,MIT-Normal_00
173783,MIT-Normal_00
173891,MIT-Normal_00
173983,MIT-Normal_00
174073,MIT-Normal_00
174163,MIT-Normal_00
174249,MIT-Normal_00
174340,MIT-Normal_00
174447,MIT-Normal_00
174560,MIT-Normal_00
174675,MIT-Normal_00
174779,MIT-Normal_00
174877,MIT-Normal_00
174969,MIT-Normal_00
175061,MIT-Normal_00
175147,MIT-Normal_00
175231,MIT-Normal_00
175315,MIT-Normal_00
175403,MIT-Normal_00
175496,MIT-Normal_00
175594,MIT-Normal_00
175688,MIT-Normal_00
175778,MIT-Normal_00
175868,MIT-Normal_00
175965,MIT-Normal_00
176069,MIT-Normal_00
176177,MIT-Normal_00
176282,MIT-Normal_00
176386,MIT-Normal_00
176494,MIT-Normal_00
176599,MIT-Normal_00
176700,MIT-Normal_00
176796,MIT-Normal_00
176886,MIT-Normal_00
176977,MIT-Normal_00
177075,MIT-Normal_00
177182,MIT-Normal_00
177292,MIT-Normal_00
177407,MIT-Normal_00
177523,MIT-Normal_00
177636,MIT-Normal_00
177747,MIT-Normal_00
177858,MIT-Normal_00
177963,MIT-Normal_00
178058,MIT-Normal_00
178151,MIT-Normal_00
178244,MIT-Normal_00
178342,MIT-Normal_00
178445,MIT-Normal_00
178541,MIT-Normal_00
178640,MIT-Normal_00
178737,MIT-Normal_00
178830,MIT-Normal_00
178918,MIT-Normal_00
179007,MIT-Normal_00
179099,MIT-Normal_00
179207,MIT-Normal_00
179306,MIT-Normal_00
179395,MIT-Normal_00
179482,MIT-Normal_00
179570,MIT-Normal_00
179662,MIT-Normal_00
179752,MIT-Normal_00
179838,MIT-Normal_00
179922,MIT-Normal_00
180012,MIT-Normal_00
180108,MIT-Normal_00
180199,MIT-Normal_00
180297,MIT-Normal_00
180406,MIT-Normal_00
180526,MIT-Normal_00
180623,MIT-Normal_00
180721,MIT-Normal_00
180823,MIT-Normal_00
180930,MIT-Normal_00
181035,MIT-Normal_00
181136,MIT-Normal_00
181236,MIT-Normal_00
181328,MIT-Normal_00
181417,MIT-Normal_00
181503,MIT-Normal_00
181589,MIT-Normal_00
181679,MIT-Normal_00
181781,MIT-Normal_00
181871,MIT-Normal_00
181967,MIT-Normal_00
182082,MIT-Normal_00
182203,MIT-Normal_00
182324,MIT-Normal_00
182440,MIT-Normal_00
182542,MIT-Normal_00
182651,MIT-Normal_00
182767,MIT-Normal_00
182884,MIT-Normal_00
183009,MIT-Normal_00
183132,MIT-Normal_00
183231,MIT-Normal_00
