Rpeaks,Participant,Sampling_Rate,Database
53518,MIT-Normal_00,128,MIT-Normal
53626,MIT-Normal_00,128,MIT-Normal
53722,MIT-Normal_00,128,MIT-Normal
53818,MIT-Normal_00,128,MIT-Normal
53905,MIT-Normal_00,128,MIT-Normal
53989,MIT-Normal_00,128,MIT-Normal
54069,MIT-Normal_00,128,MIT-Normal
54148,MIT-Normal_00,128,MIT-Normal
54226,MIT-Normal_00,128,MIT-Normal
54304,MIT-Normal_00,128,MIT-Normal
54379,MIT-Normal_00,128,MIT-Normal
54455,MIT-Normal_00,128,MIT-Normal
54528,MIT-Normal_00,128,MIT-Normal
54602,MIT-Normal_00,128,MIT-Normal
54675,MIT-Normal_00,128,MIT-Normal
54746,MIT-Normal_00,128,MIT-Normal
54819,MIT-Normal_00,128,MIT-Normal
54891,MIT-Normal_00,128,MIT-Normal
54964,MIT-Normal_00,128,MIT-Normal
55033,MIT-Normal_00,128,MIT-Normal
55104,MIT-Normal_00,128,MIT-Normal
55172,MIT-Normal_00,128,MIT-Normal
55240,MIT-Normal_00,128,MIT-Normal
55307,MIT-Normal_00,128,MIT-Normal
55373,MIT-Normal_00,128,MIT-Normal
55440,MIT-Normal_00,128,MIT-Normal
55509,MIT-Normal_00,128,MIT-Normal
55580,MIT-Normal_00,128,MIT-Normal
56183,MIT-Normal_00,128,MIT-Normal
56255,MIT-Normal_00,128,MIT-Normal
56326,MIT-Normal_00,128,MIT-Normal
56397,MIT-Normal_00,128,MIT-Normal
56469,MIT-Normal_00,128,MIT-Normal
56542,MIT-Normal_00,128,MIT-Normal
56614,MIT-Normal_00,128,MIT-Normal
56687,MIT-Normal_00,128,MIT-Normal
56764,MIT-Normal_00,128,MIT-Normal
56840,MIT-Normal_00,128,MIT-Normal
56916,MIT-Normal_00,128,MIT-Normal
56992,MIT-Normal_00,128,MIT-Normal
57068,MIT-Normal_00,128,MIT-Normal
57148,MIT-Normal_00,128,MIT-Normal
57232,MIT-Normal_00,128,MIT-Normal
57309,MIT-Normal_00,128,MIT-Normal
57393,MIT-Normal_00,128,MIT-Normal
57473,MIT-Normal_00,128,MIT-Normal
57559,MIT-Normal_00,128,MIT-Normal
57642,MIT-Normal_00,128,MIT-Normal
57727,MIT-Normal_00,128,MIT-Normal
57811,MIT-Normal_00,128,MIT-Normal
57896,MIT-Normal_00,128,MIT-Normal
57981,MIT-Normal_00,128,MIT-Normal
58066,MIT-Normal_00,128,MIT-Normal
58152,MIT-Normal_00,128,MIT-Normal
58234,MIT-Normal_00,128,MIT-Normal
58318,MIT-Normal_00,128,MIT-Normal
58400,MIT-Normal_00,128,MIT-Normal
58483,MIT-Normal_00,128,MIT-Normal
58560,MIT-Normal_00,128,MIT-Normal
58636,MIT-Normal_00,128,MIT-Normal
58710,MIT-Normal_00,128,MIT-Normal
58785,MIT-Normal_00,128,MIT-Normal
58859,MIT-Normal_00,128,MIT-Normal
58931,MIT-Normal_00,128,MIT-Normal
59002,MIT-Normal_00,128,MIT-Normal
59074,MIT-Normal_00,128,MIT-Normal
59149,MIT-Normal_00,128,MIT-Normal
59225,MIT-Normal_00,128,MIT-Normal
59303,MIT-Normal_00,128,MIT-Normal
59381,MIT-Normal_00,128,MIT-Normal
59457,MIT-Normal_00,128,MIT-Normal
59532,MIT-Normal_00,128,MIT-Normal
59605,MIT-Normal_00,128,MIT-Normal
59677,MIT-Normal_00,128,MIT-Normal
59748,MIT-Normal_00,128,MIT-Normal
59817,MIT-Normal_00,128,MIT-Normal
59886,MIT-Normal_00,128,MIT-Normal
59956,MIT-Normal_00,128,MIT-Normal
60025,MIT-Normal_00,128,MIT-Normal
60095,MIT-Normal_00,128,MIT-Normal
60166,MIT-Normal_00,128,MIT-Normal
60237,MIT-Normal_00,128,MIT-Normal
60308,MIT-Normal_00,128,MIT-Normal
60382,MIT-Normal_00,128,MIT-Normal
60455,MIT-Normal_00,128,MIT-Normal
60529,MIT-Normal_00,128,MIT-Normal
60603,MIT-Normal_00,128,MIT-Normal
60677,MIT-Normal_00,128,MIT-Normal
60754,MIT-Normal_00,128,MIT-Normal
60832,MIT-Normal_00,128,MIT-Normal
60911,MIT-Normal_00,128,MIT-Normal
60995,MIT-Normal_00,128,MIT-Normal
61080,MIT-Normal_00,128,MIT-Normal
61157,MIT-Normal_00,128,MIT-Normal
61235,MIT-Normal_00,128,MIT-Normal
61314,MIT-Normal_00,128,MIT-Normal
61393,MIT-Normal_00,128,MIT-Normal
61477,MIT-Normal_00,128,MIT-Normal
61562,MIT-Normal_00,128,MIT-Normal
61649,MIT-Normal_00,128,MIT-Normal
61733,MIT-Normal_00,128,MIT-Normal
61817,MIT-Normal_00,128,MIT-Normal
61900,MIT-Normal_00,128,MIT-Normal
61983,MIT-Normal_00,128,MIT-Normal
62065,MIT-Normal_00,128,MIT-Normal
62145,MIT-Normal_00,128,MIT-Normal
62226,MIT-Normal_00,128,MIT-Normal
62305,MIT-Normal_00,128,MIT-Normal
62385,MIT-Normal_00,128,MIT-Normal
62464,MIT-Normal_00,128,MIT-Normal
62545,MIT-Normal_00,128,MIT-Normal
62624,MIT-Normal_00,128,MIT-Normal
62706,MIT-Normal_00,128,MIT-Normal
62794,MIT-Normal_00,128,MIT-Normal
62880,MIT-Normal_00,128,MIT-Normal
62967,MIT-Normal_00,128,MIT-Normal
63059,MIT-Normal_00,128,MIT-Normal
63149,MIT-Normal_00,128,MIT-Normal
63240,MIT-Normal_00,128,MIT-Normal
63334,MIT-Normal_00,128,MIT-Normal
63427,MIT-Normal_00,128,MIT-Normal
63518,MIT-Normal_00,128,MIT-Normal
63624,MIT-Normal_00,128,MIT-Normal
63725,MIT-Normal_00,128,MIT-Normal
63832,MIT-Normal_00,128,MIT-Normal
63936,MIT-Normal_00,128,MIT-Normal
64027,MIT-Normal_00,128,MIT-Normal
64117,MIT-Normal_00,128,MIT-Normal
64207,MIT-Normal_00,128,MIT-Normal
64299,MIT-Normal_00,128,MIT-Normal
64395,MIT-Normal_00,128,MIT-Normal
64496,MIT-Normal_00,128,MIT-Normal
64605,MIT-Normal_00,128,MIT-Normal
64715,MIT-Normal_00,128,MIT-Normal
64825,MIT-Normal_00,128,MIT-Normal
64929,MIT-Normal_00,128,MIT-Normal
65035,MIT-Normal_00,128,MIT-Normal
65132,MIT-Normal_00,128,MIT-Normal
65228,MIT-Normal_00,128,MIT-Normal
65322,MIT-Normal_00,128,MIT-Normal
65412,MIT-Normal_00,128,MIT-Normal
65504,MIT-Normal_00,128,MIT-Normal
65594,MIT-Normal_00,128,MIT-Normal
65682,MIT-Normal_00,128,MIT-Normal
65774,MIT-Normal_00,128,MIT-Normal
65868,MIT-Normal_00,128,MIT-Normal
65964,MIT-Normal_00,128,MIT-Normal
66063,MIT-Normal_00,128,MIT-Normal
66160,MIT-Normal_00,128,MIT-Normal
66253,MIT-Normal_00,128,MIT-Normal
66349,MIT-Normal_00,128,MIT-Normal
66442,MIT-Normal_00,128,MIT-Normal
66533,MIT-Normal_00,128,MIT-Normal
66622,MIT-Normal_00,128,MIT-Normal
66706,MIT-Normal_00,128,MIT-Normal
66793,MIT-Normal_00,128,MIT-Normal
66881,MIT-Normal_00,128,MIT-Normal
66975,MIT-Normal_00,128,MIT-Normal
67068,MIT-Normal_00,128,MIT-Normal
67162,MIT-Normal_00,128,MIT-Normal
67263,MIT-Normal_00,128,MIT-Normal
67358,MIT-Normal_00,128,MIT-Normal
67452,MIT-Normal_00,128,MIT-Normal
67549,MIT-Normal_00,128,MIT-Normal
67643,MIT-Normal_00,128,MIT-Normal
67735,MIT-Normal_00,128,MIT-Normal
67830,MIT-Normal_00,128,MIT-Normal
67923,MIT-Normal_00,128,MIT-Normal
68015,MIT-Normal_00,128,MIT-Normal
68108,MIT-Normal_00,128,MIT-Normal
68202,MIT-Normal_00,128,MIT-Normal
68296,MIT-Normal_00,128,MIT-Normal
68391,MIT-Normal_00,128,MIT-Normal
68488,MIT-Normal_00,128,MIT-Normal
68583,MIT-Normal_00,128,MIT-Normal
68680,MIT-Normal_00,128,MIT-Normal
68775,MIT-Normal_00,128,MIT-Normal
68868,MIT-Normal_00,128,MIT-Normal
68955,MIT-Normal_00,128,MIT-Normal
69046,MIT-Normal_00,128,MIT-Normal
69143,MIT-Normal_00,128,MIT-Normal
69234,MIT-Normal_00,128,MIT-Normal
69321,MIT-Normal_00,128,MIT-Normal
69404,MIT-Normal_00,128,MIT-Normal
69486,MIT-Normal_00,128,MIT-Normal
69567,MIT-Normal_00,128,MIT-Normal
69662,MIT-Normal_00,128,MIT-Normal
69761,MIT-Normal_00,128,MIT-Normal
69863,MIT-Normal_00,128,MIT-Normal
69961,MIT-Normal_00,128,MIT-Normal
70058,MIT-Normal_00,128,MIT-Normal
70154,MIT-Normal_00,128,MIT-Normal
70249,MIT-Normal_00,128,MIT-Normal
70342,MIT-Normal_00,128,MIT-Normal
70430,MIT-Normal_00,128,MIT-Normal
70527,MIT-Normal_00,128,MIT-Normal
70637,MIT-Normal_00,128,MIT-Normal
70739,MIT-Normal_00,128,MIT-Normal
70839,MIT-Normal_00,128,MIT-Normal
70932,MIT-Normal_00,128,MIT-Normal
71021,MIT-Normal_00,128,MIT-Normal
71106,MIT-Normal_00,128,MIT-Normal
71186,MIT-Normal_00,128,MIT-Normal
71264,MIT-Normal_00,128,MIT-Normal
71340,MIT-Normal_00,128,MIT-Normal
71415,MIT-Normal_00,128,MIT-Normal
71490,MIT-Normal_00,128,MIT-Normal
71566,MIT-Normal_00,128,MIT-Normal
71639,MIT-Normal_00,128,MIT-Normal
71714,MIT-Normal_00,128,MIT-Normal
72306,MIT-Normal_00,128,MIT-Normal
72387,MIT-Normal_00,128,MIT-Normal
72467,MIT-Normal_00,128,MIT-Normal
72546,MIT-Normal_00,128,MIT-Normal
72623,MIT-Normal_00,128,MIT-Normal
72700,MIT-Normal_00,128,MIT-Normal
72775,MIT-Normal_00,128,MIT-Normal
72850,MIT-Normal_00,128,MIT-Normal
72924,MIT-Normal_00,128,MIT-Normal
72996,MIT-Normal_00,128,MIT-Normal
73067,MIT-Normal_00,128,MIT-Normal
73137,MIT-Normal_00,128,MIT-Normal
73208,MIT-Normal_00,128,MIT-Normal
73278,MIT-Normal_00,128,MIT-Normal
73349,MIT-Normal_00,128,MIT-Normal
73421,MIT-Normal_00,128,MIT-Normal
73495,MIT-Normal_00,128,MIT-Normal
73572,MIT-Normal_00,128,MIT-Normal
73647,MIT-Normal_00,128,MIT-Normal
73724,MIT-Normal_00,128,MIT-Normal
73803,MIT-Normal_00,128,MIT-Normal
73880,MIT-Normal_00,128,MIT-Normal
73959,MIT-Normal_00,128,MIT-Normal
74036,MIT-Normal_00,128,MIT-Normal
74113,MIT-Normal_00,128,MIT-Normal
74191,MIT-Normal_00,128,MIT-Normal
74271,MIT-Normal_00,128,MIT-Normal
74347,MIT-Normal_00,128,MIT-Normal
74424,MIT-Normal_00,128,MIT-Normal
74500,MIT-Normal_00,128,MIT-Normal
74577,MIT-Normal_00,128,MIT-Normal
74649,MIT-Normal_00,128,MIT-Normal
74722,MIT-Normal_00,128,MIT-Normal
74795,MIT-Normal_00,128,MIT-Normal
74866,MIT-Normal_00,128,MIT-Normal
74937,MIT-Normal_00,128,MIT-Normal
75008,MIT-Normal_00,128,MIT-Normal
75079,MIT-Normal_00,128,MIT-Normal
75150,MIT-Normal_00,128,MIT-Normal
75218,MIT-Normal_00,128,MIT-Normal
75290,MIT-Normal_00,128,MIT-Normal
75364,MIT-Normal_00,128,MIT-Normal
75438,MIT-Normal_00,128,MIT-Normal
75510,MIT-Normal_00,128,MIT-Normal
75585,MIT-Normal_00,128,MIT-Normal
75659,MIT-Normal_00,128,MIT-Normal
75733,MIT-Normal_00,128,MIT-Normal
75808,MIT-Normal_00,128,MIT-Normal
75885,MIT-Normal_00,128,MIT-Normal
75960,MIT-Normal_00,128,MIT-Normal
76033,MIT-Normal_00,128,MIT-Normal
76105,MIT-Normal_00,128,MIT-Normal
76178,MIT-Normal_00,128,MIT-Normal
76248,MIT-Normal_00,128,MIT-Normal
76320,MIT-Normal_00,128,MIT-Normal
76395,MIT-Normal_00,128,MIT-Normal
76471,MIT-Normal_00,128,MIT-Normal
76544,MIT-Normal_00,128,MIT-Normal
76617,MIT-Normal_00,128,MIT-Normal
76690,MIT-Normal_00,128,MIT-Normal
76763,MIT-Normal_00,128,MIT-Normal
76834,MIT-Normal_00,128,MIT-Normal
76906,MIT-Normal_00,128,MIT-Normal
76980,MIT-Normal_00,128,MIT-Normal
77052,MIT-Normal_00,128,MIT-Normal
77123,MIT-Normal_00,128,MIT-Normal
77193,MIT-Normal_00,128,MIT-Normal
77265,MIT-Normal_00,128,MIT-Normal
77337,MIT-Normal_00,128,MIT-Normal
77407,MIT-Normal_00,128,MIT-Normal
77477,MIT-Normal_00,128,MIT-Normal
77547,MIT-Normal_00,128,MIT-Normal
77616,MIT-Normal_00,128,MIT-Normal
77684,MIT-Normal_00,128,MIT-Normal
77751,MIT-Normal_00,128,MIT-Normal
77818,MIT-Normal_00,128,MIT-Normal
77885,MIT-Normal_00,128,MIT-Normal
77952,MIT-Normal_00,128,MIT-Normal
78018,MIT-Normal_00,128,MIT-Normal
78085,MIT-Normal_00,128,MIT-Normal
78152,MIT-Normal_00,128,MIT-Normal
78219,MIT-Normal_00,128,MIT-Normal
78287,MIT-Normal_00,128,MIT-Normal
78356,MIT-Normal_00,128,MIT-Normal
78424,MIT-Normal_00,128,MIT-Normal
78496,MIT-Normal_00,128,MIT-Normal
78569,MIT-Normal_00,128,MIT-Normal
78642,MIT-Normal_00,128,MIT-Normal
78714,MIT-Normal_00,128,MIT-Normal
78786,MIT-Normal_00,128,MIT-Normal
78858,MIT-Normal_00,128,MIT-Normal
78930,MIT-Normal_00,128,MIT-Normal
79000,MIT-Normal_00,128,MIT-Normal
79073,MIT-Normal_00,128,MIT-Normal
79144,MIT-Normal_00,128,MIT-Normal
79216,MIT-Normal_00,128,MIT-Normal
79287,MIT-Normal_00,128,MIT-Normal
79362,MIT-Normal_00,128,MIT-Normal
79437,MIT-Normal_00,128,MIT-Normal
79509,MIT-Normal_00,128,MIT-Normal
79582,MIT-Normal_00,128,MIT-Normal
79658,MIT-Normal_00,128,MIT-Normal
79733,MIT-Normal_00,128,MIT-Normal
79814,MIT-Normal_00,128,MIT-Normal
79893,MIT-Normal_00,128,MIT-Normal
79969,MIT-Normal_00,128,MIT-Normal
80047,MIT-Normal_00,128,MIT-Normal
80128,MIT-Normal_00,128,MIT-Normal
80210,MIT-Normal_00,128,MIT-Normal
80295,MIT-Normal_00,128,MIT-Normal
80378,MIT-Normal_00,128,MIT-Normal
80458,MIT-Normal_00,128,MIT-Normal
80537,MIT-Normal_00,128,MIT-Normal
80618,MIT-Normal_00,128,MIT-Normal
80700,MIT-Normal_00,128,MIT-Normal
80785,MIT-Normal_00,128,MIT-Normal
80867,MIT-Normal_00,128,MIT-Normal
80946,MIT-Normal_00,128,MIT-Normal
81024,MIT-Normal_00,128,MIT-Normal
81106,MIT-Normal_00,128,MIT-Normal
81189,MIT-Normal_00,128,MIT-Normal
81274,MIT-Normal_00,128,MIT-Normal
81359,MIT-Normal_00,128,MIT-Normal
81439,MIT-Normal_00,128,MIT-Normal
81523,MIT-Normal_00,128,MIT-Normal
81606,MIT-Normal_00,128,MIT-Normal
81689,MIT-Normal_00,128,MIT-Normal
81772,MIT-Normal_00,128,MIT-Normal
81855,MIT-Normal_00,128,MIT-Normal
81935,MIT-Normal_00,128,MIT-Normal
82020,MIT-Normal_00,128,MIT-Normal
82109,MIT-Normal_00,128,MIT-Normal
82193,MIT-Normal_00,128,MIT-Normal
82279,MIT-Normal_00,128,MIT-Normal
82363,MIT-Normal_00,128,MIT-Normal
82453,MIT-Normal_00,128,MIT-Normal
82538,MIT-Normal_00,128,MIT-Normal
82622,MIT-Normal_00,128,MIT-Normal
82709,MIT-Normal_00,128,MIT-Normal
82794,MIT-Normal_00,128,MIT-Normal
82881,MIT-Normal_00,128,MIT-Normal
82966,MIT-Normal_00,128,MIT-Normal
83049,MIT-Normal_00,128,MIT-Normal
83129,MIT-Normal_00,128,MIT-Normal
83208,MIT-Normal_00,128,MIT-Normal
83287,MIT-Normal_00,128,MIT-Normal
83368,MIT-Normal_00,128,MIT-Normal
83453,MIT-Normal_00,128,MIT-Normal
83542,MIT-Normal_00,128,MIT-Normal
83631,MIT-Normal_00,128,MIT-Normal
83718,MIT-Normal_00,128,MIT-Normal
83802,MIT-Normal_00,128,MIT-Normal
83881,MIT-Normal_00,128,MIT-Normal
83967,MIT-Normal_00,128,MIT-Normal
84049,MIT-Normal_00,128,MIT-Normal
84131,MIT-Normal_00,128,MIT-Normal
84210,MIT-Normal_00,128,MIT-Normal
84293,MIT-Normal_00,128,MIT-Normal
84395,MIT-Normal_00,128,MIT-Normal
84497,MIT-Normal_00,128,MIT-Normal
84589,MIT-Normal_00,128,MIT-Normal
84682,MIT-Normal_00,128,MIT-Normal
84771,MIT-Normal_00,128,MIT-Normal
84855,MIT-Normal_00,128,MIT-Normal
84934,MIT-Normal_00,128,MIT-Normal
85013,MIT-Normal_00,128,MIT-Normal
85090,MIT-Normal_00,128,MIT-Normal
85168,MIT-Normal_00,128,MIT-Normal
85245,MIT-Normal_00,128,MIT-Normal
85320,MIT-Normal_00,128,MIT-Normal
85395,MIT-Normal_00,128,MIT-Normal
85469,MIT-Normal_00,128,MIT-Normal
85541,MIT-Normal_00,128,MIT-Normal
85612,MIT-Normal_00,128,MIT-Normal
85684,MIT-Normal_00,128,MIT-Normal
85758,MIT-Normal_00,128,MIT-Normal
85833,MIT-Normal_00,128,MIT-Normal
85908,MIT-Normal_00,128,MIT-Normal
85986,MIT-Normal_00,128,MIT-Normal
86067,MIT-Normal_00,128,MIT-Normal
86151,MIT-Normal_00,128,MIT-Normal
86236,MIT-Normal_00,128,MIT-Normal
86324,MIT-Normal_00,128,MIT-Normal
86407,MIT-Normal_00,128,MIT-Normal
86495,MIT-Normal_00,128,MIT-Normal
86586,MIT-Normal_00,128,MIT-Normal
86675,MIT-Normal_00,128,MIT-Normal
86767,MIT-Normal_00,128,MIT-Normal
86857,MIT-Normal_00,128,MIT-Normal
86945,MIT-Normal_00,128,MIT-Normal
87036,MIT-Normal_00,128,MIT-Normal
87131,MIT-Normal_00,128,MIT-Normal
87218,MIT-Normal_00,128,MIT-Normal
87298,MIT-Normal_00,128,MIT-Normal
87379,MIT-Normal_00,128,MIT-Normal
87461,MIT-Normal_00,128,MIT-Normal
87544,MIT-Normal_00,128,MIT-Normal
87629,MIT-Normal_00,128,MIT-Normal
87713,MIT-Normal_00,128,MIT-Normal
87796,MIT-Normal_00,128,MIT-Normal
87876,MIT-Normal_00,128,MIT-Normal
87959,MIT-Normal_00,128,MIT-Normal
88049,MIT-Normal_00,128,MIT-Normal
88132,MIT-Normal_00,128,MIT-Normal
88218,MIT-Normal_00,128,MIT-Normal
88305,MIT-Normal_00,128,MIT-Normal
88391,MIT-Normal_00,128,MIT-Normal
88478,MIT-Normal_00,128,MIT-Normal
88568,MIT-Normal_00,128,MIT-Normal
88666,MIT-Normal_00,128,MIT-Normal
88762,MIT-Normal_00,128,MIT-Normal
88871,MIT-Normal_00,128,MIT-Normal
88973,MIT-Normal_00,128,MIT-Normal
89063,MIT-Normal_00,128,MIT-Normal
89148,MIT-Normal_00,128,MIT-Normal
89238,MIT-Normal_00,128,MIT-Normal
89334,MIT-Normal_00,128,MIT-Normal
89433,MIT-Normal_00,128,MIT-Normal
89535,MIT-Normal_00,128,MIT-Normal
89627,MIT-Normal_00,128,MIT-Normal
89714,MIT-Normal_00,128,MIT-Normal
89805,MIT-Normal_00,128,MIT-Normal
89903,MIT-Normal_00,128,MIT-Normal
90006,MIT-Normal_00,128,MIT-Normal
90102,MIT-Normal_00,128,MIT-Normal
90202,MIT-Normal_00,128,MIT-Normal
90306,MIT-Normal_00,128,MIT-Normal
90402,MIT-Normal_00,128,MIT-Normal
90499,MIT-Normal_00,128,MIT-Normal
90595,MIT-Normal_00,128,MIT-Normal
90690,MIT-Normal_00,128,MIT-Normal
90785,MIT-Normal_00,128,MIT-Normal
90886,MIT-Normal_00,128,MIT-Normal
90996,MIT-Normal_00,128,MIT-Normal
91106,MIT-Normal_00,128,MIT-Normal
91213,MIT-Normal_00,128,MIT-Normal
91320,MIT-Normal_00,128,MIT-Normal
91432,MIT-Normal_00,128,MIT-Normal
91538,MIT-Normal_00,128,MIT-Normal
91636,MIT-Normal_00,128,MIT-Normal
91733,MIT-Normal_00,128,MIT-Normal
91832,MIT-Normal_00,128,MIT-Normal
91933,MIT-Normal_00,128,MIT-Normal
92032,MIT-Normal_00,128,MIT-Normal
92127,MIT-Normal_00,128,MIT-Normal
92225,MIT-Normal_00,128,MIT-Normal
92321,MIT-Normal_00,128,MIT-Normal
92416,MIT-Normal_00,128,MIT-Normal
92507,MIT-Normal_00,128,MIT-Normal
92603,MIT-Normal_00,128,MIT-Normal
92698,MIT-Normal_00,128,MIT-Normal
92794,MIT-Normal_00,128,MIT-Normal
92884,MIT-Normal_00,128,MIT-Normal
92969,MIT-Normal_00,128,MIT-Normal
93057,MIT-Normal_00,128,MIT-Normal
93144,MIT-Normal_00,128,MIT-Normal
93234,MIT-Normal_00,128,MIT-Normal
93330,MIT-Normal_00,128,MIT-Normal
93422,MIT-Normal_00,128,MIT-Normal
93511,MIT-Normal_00,128,MIT-Normal
93601,MIT-Normal_00,128,MIT-Normal
93693,MIT-Normal_00,128,MIT-Normal
93788,MIT-Normal_00,128,MIT-Normal
93890,MIT-Normal_00,128,MIT-Normal
93986,MIT-Normal_00,128,MIT-Normal
94082,MIT-Normal_00,128,MIT-Normal
94170,MIT-Normal_00,128,MIT-Normal
94254,MIT-Normal_00,128,MIT-Normal
94340,MIT-Normal_00,128,MIT-Normal
94432,MIT-Normal_00,128,MIT-Normal
94532,MIT-Normal_00,128,MIT-Normal
94626,MIT-Normal_00,128,MIT-Normal
94714,MIT-Normal_00,128,MIT-Normal
94797,MIT-Normal_00,128,MIT-Normal
94885,MIT-Normal_00,128,MIT-Normal
94974,MIT-Normal_00,128,MIT-Normal
95067,MIT-Normal_00,128,MIT-Normal
95159,MIT-Normal_00,128,MIT-Normal
95254,MIT-Normal_00,128,MIT-Normal
95342,MIT-Normal_00,128,MIT-Normal
95433,MIT-Normal_00,128,MIT-Normal
95522,MIT-Normal_00,128,MIT-Normal
95614,MIT-Normal_00,128,MIT-Normal
95705,MIT-Normal_00,128,MIT-Normal
95792,MIT-Normal_00,128,MIT-Normal
95880,MIT-Normal_00,128,MIT-Normal
95968,MIT-Normal_00,128,MIT-Normal
96057,MIT-Normal_00,128,MIT-Normal
96150,MIT-Normal_00,128,MIT-Normal
96237,MIT-Normal_00,128,MIT-Normal
96325,MIT-Normal_00,128,MIT-Normal
96413,MIT-Normal_00,128,MIT-Normal
96502,MIT-Normal_00,128,MIT-Normal
96590,MIT-Normal_00,128,MIT-Normal
96674,MIT-Normal_00,128,MIT-Normal
96756,MIT-Normal_00,128,MIT-Normal
96834,MIT-Normal_00,128,MIT-Normal
96911,MIT-Normal_00,128,MIT-Normal
96987,MIT-Normal_00,128,MIT-Normal
97064,MIT-Normal_00,128,MIT-Normal
97141,MIT-Normal_00,128,MIT-Normal
97222,MIT-Normal_00,128,MIT-Normal
97303,MIT-Normal_00,128,MIT-Normal
97381,MIT-Normal_00,128,MIT-Normal
97457,MIT-Normal_00,128,MIT-Normal
97533,MIT-Normal_00,128,MIT-Normal
97610,MIT-Normal_00,128,MIT-Normal
97688,MIT-Normal_00,128,MIT-Normal
97768,MIT-Normal_00,128,MIT-Normal
97848,MIT-Normal_00,128,MIT-Normal
97934,MIT-Normal_00,128,MIT-Normal
98022,MIT-Normal_00,128,MIT-Normal
98109,MIT-Normal_00,128,MIT-Normal
98191,MIT-Normal_00,128,MIT-Normal
98272,MIT-Normal_00,128,MIT-Normal
98354,MIT-Normal_00,128,MIT-Normal
98438,MIT-Normal_00,128,MIT-Normal
98527,MIT-Normal_00,128,MIT-Normal
98617,MIT-Normal_00,128,MIT-Normal
98704,MIT-Normal_00,128,MIT-Normal
98789,MIT-Normal_00,128,MIT-Normal
98875,MIT-Normal_00,128,MIT-Normal
98962,MIT-Normal_00,128,MIT-Normal
99046,MIT-Normal_00,128,MIT-Normal
99128,MIT-Normal_00,128,MIT-Normal
99205,MIT-Normal_00,128,MIT-Normal
99284,MIT-Normal_00,128,MIT-Normal
99361,MIT-Normal_00,128,MIT-Normal
99442,MIT-Normal_00,128,MIT-Normal
99537,MIT-Normal_00,128,MIT-Normal
99637,MIT-Normal_00,128,MIT-Normal
99734,MIT-Normal_00,128,MIT-Normal
99825,MIT-Normal_00,128,MIT-Normal
99925,MIT-Normal_00,128,MIT-Normal
100029,MIT-Normal_00,128,MIT-Normal
100127,MIT-Normal_00,128,MIT-Normal
100224,MIT-Normal_00,128,MIT-Normal
100317,MIT-Normal_00,128,MIT-Normal
100409,MIT-Normal_00,128,MIT-Normal
100498,MIT-Normal_00,128,MIT-Normal
100585,MIT-Normal_00,128,MIT-Normal
100671,MIT-Normal_00,128,MIT-Normal
100759,MIT-Normal_00,128,MIT-Normal
100850,MIT-Normal_00,128,MIT-Normal
100940,MIT-Normal_00,128,MIT-Normal
101027,MIT-Normal_00,128,MIT-Normal
101119,MIT-Normal_00,128,MIT-Normal
101209,MIT-Normal_00,128,MIT-Normal
101302,MIT-Normal_00,128,MIT-Normal
101389,MIT-Normal_00,128,MIT-Normal
101475,MIT-Normal_00,128,MIT-Normal
101560,MIT-Normal_00,128,MIT-Normal
101649,MIT-Normal_00,128,MIT-Normal
101739,MIT-Normal_00,128,MIT-Normal
101824,MIT-Normal_00,128,MIT-Normal
101909,MIT-Normal_00,128,MIT-Normal
102001,MIT-Normal_00,128,MIT-Normal
102102,MIT-Normal_00,128,MIT-Normal
102197,MIT-Normal_00,128,MIT-Normal
102294,MIT-Normal_00,128,MIT-Normal
102389,MIT-Normal_00,128,MIT-Normal
102481,MIT-Normal_00,128,MIT-Normal
102574,MIT-Normal_00,128,MIT-Normal
102666,MIT-Normal_00,128,MIT-Normal
102758,MIT-Normal_00,128,MIT-Normal
102850,MIT-Normal_00,128,MIT-Normal
102945,MIT-Normal_00,128,MIT-Normal
103039,MIT-Normal_00,128,MIT-Normal
103131,MIT-Normal_00,128,MIT-Normal
103219,MIT-Normal_00,128,MIT-Normal
103308,MIT-Normal_00,128,MIT-Normal
103401,MIT-Normal_00,128,MIT-Normal
103493,MIT-Normal_00,128,MIT-Normal
103583,MIT-Normal_00,128,MIT-Normal
103673,MIT-Normal_00,128,MIT-Normal
103761,MIT-Normal_00,128,MIT-Normal
103847,MIT-Normal_00,128,MIT-Normal
103936,MIT-Normal_00,128,MIT-Normal
104028,MIT-Normal_00,128,MIT-Normal
104123,MIT-Normal_00,128,MIT-Normal
104221,MIT-Normal_00,128,MIT-Normal
104315,MIT-Normal_00,128,MIT-Normal
104404,MIT-Normal_00,128,MIT-Normal
104491,MIT-Normal_00,128,MIT-Normal
104582,MIT-Normal_00,128,MIT-Normal
104676,MIT-Normal_00,128,MIT-Normal
104771,MIT-Normal_00,128,MIT-Normal
104869,MIT-Normal_00,128,MIT-Normal
104960,MIT-Normal_00,128,MIT-Normal
105055,MIT-Normal_00,128,MIT-Normal
105145,MIT-Normal_00,128,MIT-Normal
105233,MIT-Normal_00,128,MIT-Normal
105324,MIT-Normal_00,128,MIT-Normal
105415,MIT-Normal_00,128,MIT-Normal
105515,MIT-Normal_00,128,MIT-Normal
105619,MIT-Normal_00,128,MIT-Normal
105727,MIT-Normal_00,128,MIT-Normal
